Season,Name,Team,K%+,BB%+,AVG+,SLG+,NameASCII,PlayerId,MLBAMID
2019,"Justin Turner","LAD",73.33167390672666,104.85013370555825,112.5275752511295,114.4518822286754,"Justin Turner",5235,457759
2018,"Matt Adams","- - -",100.39751637320553,89.27410625166178,94.01222245295443,114.38996756580337,"Matt Adams",9393,571431
2017,"Jacob Stallings","PIT",59.51605770595849,138.9311046565791,136.6736150416066,114.3583720436131,"Jacob Stallings",13723,607732
2017,"Héctor Rondón","CHC",0,0,191.3430611347865,114.35837204361307,"Hector Rondon",2391,444468
2017,"Fernando Salas","- - -",238.06423082383395,0,191.3430611347865,114.35837204361307,"Fernando Salas",4971,477569
2017,"Jake Buchanan","CIN",158.7094870571798,370.4829453803947,191.3430611347865,114.35837204361307,"Jake Buchanan",10962,594772
2017,"Adam Morgan","PHI",158.7094870571798,370.4829453803947,191.3430611347865,114.35837204361307,"Adam Morgan",12580,605388
2017,"Marco Gonzales","- - -",156.53788962172845,0,191.3430611347865,114.35837204361307,"Marco Gonzales",15467,594835
2019,"José Abreu","CHW",95.92837621519492,61.10189965723595,111.89174922346827,114.32909802509981,"Jose Abreu",15676,547989
2019,"Brett Gardner","NYY",85.88114099473738,111.20545876409909,98.7275671258639,114.30646986306937,"Brett Gardner",9927,458731
2020,"Alec Bohm","PHI",86.55455699206539,95.87178039906232,136.937886522394,114.2531482980013,"Alec Bohm",21618,664761
2017,"Lucas Duda","- - -",130.08844215192968,139.37165238986714,83.7711992158586,114.24927394605922,"Lucas Duda",2502,446263
2019,"Michael Brantley","HOU",45.314922709186895,94.17078621998643,122.68741120790187,114.20506088636391,"Michael Brantley",4106,488726
2016,"Ian Kinsler","DET",81.98429145028899,82.63688321192225,111.87718266786386,114.14623965685979,"Ian Kinsler",6195,435079
2017,"Mitch Haniger","SEA",106.5221247514844,89.77137930475554,110.00022415427611,114.10537940561001,"Mitch Haniger",14274,571745
2018,"Mark Reynolds","WSN",126.22405330717751,113.79810391821776,97.56315624764177,114.05527161586491,"Mark Reynolds",7619,448602
2017,"Willson Contreras","CHC",109.02006802750827,116.85793747822555,105.56858508418526,114.05503417459994,"Willson Contreras",11609,575929
2017,"Nick Castellanos","DET",100.27840721158947,73.20188599460107,106.15359255683559,114.03864153449794,"Nick Castellanos",11737,592206
2019,"Pablo Sandoval","SFG",103.55340039983312,68.63599742270655,104.07193493389124,113.99316412759907,"Pablo Sandoval",5409,467055
2016,"Robinson Chirinos","TEX",125.28709454941207,110.02047811872136,87.19801504470422,113.95146413479347,"Robinson Chirinos",3142,455139
2017,"Corey Dickerson","TBR",113.48374822079224,66.0659157225282,110.18370186622721,113.93812600803446,"Corey Dickerson",10762,572816
2017,"Welington Castillo","BAL",124.8014404581252,71.56321999790893,109.87615432164743,113.92420394638647,"Welington Castillo",3256,456078
2017,"Brian Goodwin","WSN",118.17576885367902,91.95439914887793,96.05269168546558,113.9027609704555,"Brian Goodwin",12858,571718
2018,"Ramón Laureano","OAK",130.36527594584396,109.51025239001501,115.47991226151848,113.86383748147928,"Ramon Laureano",17128,657656
2016,"Brandon Moss","STL",148.11599495654383,97.2677843288102,86.45311538979537,113.84939498220268,"Brandon Moss",4467,461235
2018,"Edwin Encarnación","CLE",104.61644503007723,131.07185761100402,98.48126933419299,113.77767033921693,"Edwin Encarnacion",2151,429665
2016,"Adam Wainwright","STL",120.08828931290303,33.54310785507765,86.69301282808719,113.75758082904748,"Adam Wainwright",2233,425794
2018,"Corey Dickerson","PIT",69.56532002940536,43.90194145437826,118.06720894316045,113.69042039810033,"Corey Dickerson",10762,572816
2016,"Brad Miller","TBR",120.00915551952703,97.51121699912932,94.27164303260507,113.65858988363213,"Brad Miller",12775,543543
2018,"Jake Cave","MIN",151.476856430046,70.17161851582637,106.0946188705141,113.65722755374628,"Jake Cave",14477,595909
2019,"David Price","BOS",218.6788316415606,0,197.05380344062763,113.61230120219459,"David Price",3184,456034
2019,"Jesse Chavez","TEX",218.6788316415606,0,197.05380344062763,113.61230120219459,"Jesse Chavez",5448,445926
2019,"Brett Anderson","OAK",109.3394158207803,0,197.05380344062763,113.61230120219459,"Brett Anderson",8223,474463
2019,"Eddie Rosario","MIN",63.7504386767729,43.8587365515497,108.69515818835869,113.61230120219459,"Eddie Rosario",12155,592696
2019,"Jorge Bonifacio","KCR",145.7858876152545,56.01007497985251,137.93766240843934,113.61230120219459,"Jorge Bonifacio",12174,593528
2019,"Matthew Boyd","DET",218.6788316415606,0,197.05380344062763,113.61230120219459,"Matthew Boyd",15440,571510
2019,"Brendan McKay","TBR",79.51957478454757,106.9283252823216,78.82152137625106,113.61230120219459,"Brendan McKay",20186,656713
2017,"Garrett Cooper","NYY",125.23031138430699,26.384419494178545,127.07092089343894,113.60691060524827,"Garrett Cooper",15279,643265
2018,"Howie Kendrick","WSN",84.00555907895762,34.821034597927145,119.26063824852655,113.56523818039821,"Howie Kendrick",4229,435062
2019,"Ryan Braun","MIL",94.55986847499254,75.54163149762326,110.67213409596364,113.56484844616226,"Ryan Braun",3410,460075
2017,"Trey Mancini","BAL",111.39300327747996,66.86154133030595,114.28359450456126,113.52720722103615,"Trey Mancini",15149,641820
2018,"José Abreu","CHW",90.449455503773,80.59796140412733,105.89901385210713,113.52464488288024,"Jose Abreu",15676,547989
2016,"Christian Yelich","MIA",102.06915043463457,126.43563049181064,114.24793490145531,113.48204338958558,"Christian Yelich",11477,592885
2019,"Eric Thames","MIL",139.53932675727506,125.40898449190301,95.96449086773485,113.47584779092037,"Eric Thames",3711,519346
2017,"Chris Taylor","LAD",119.03211541191698,97.83880608052826,110.18977832372289,113.46842352781574,"Chris Taylor",13757,621035
2016,"Jefry Marte","LAA",100.56254441802837,79.0287933864527,97.85964711297659,113.39159784261182,"Jefry Marte",5107,527043
2020,"Austin Nola","- - -",78.87473453781129,106.80330819424819,112.03064203737286,113.36199795089482,"Austin Nola",15941,543592
2020,"Josh Donaldson","MIN",99.04240608413534,194.9959015895738,91.52997775548087,113.25535832735132,"Josh Donaldson",5038,518626
2020,"Jake Cronenworth","SDP",67.62074765005107,101.11476940078373,115.58925784129619,113.18342687432295,"Jake Cronenworth",18036,630105
2016,"Drew Butera","KCR",131.024780894781,75.00142762056625,110.52815678914666,113.16856148754076,"Drew Butera",3411,460077
2018,"Robinson Canó","SEA",61.97595177346143,110.76899084015683,121.39049703155995,113.04981513903736,"Robinson Cano",3269,429664
2019,"Bryan Reynolds","PIT",101.38506872887676,95.09032871440765,121.62389373878024,113.02749090851245,"Bryan Reynolds",19326,668804
2018,"David Freese","- - -",106.95667964830508,85.71331556907754,116.81616575276834,113.02445135560959,"David Freese",9549,501896
2017,"Yuli Gurriel","HOU",51.62419763454713,46.313076999051496,116.57032619390797,113.01376978511664,"Yuli Gurriel",19198,493329
2019,"Starling Marte","PIT",73.38571166923343,48.15191384267382,114.38999286420122,112.96636432435369,"Starling Marte",9241,516782
2018,"Jeff McNeil","NYM",44.85280103382039,62.902513105944294,129.60808305248358,112.94834068914187,"Jeff McNeil",15362,643446
2020,"Chris Taylor","LAD",111.22664999647947,131.03970104403,109.65996907744231,112.92975259745843,"Chris Taylor",13757,621035
2016,"Jeremy Hazelbaker","STL",139.26204977914597,92.99227648603112,90.22265716669223,112.84752035544795,"Jeremy Hazelbaker",9399,571757
2018,"José Rondón","CHW",128.65956174017668,78.80644319612178,92.07598352383897,112.8175212224303,"Jose Rondon",14140,602922
2016,"Randal Grichuk","STL",143.77786950171085,67.78795395179958,92.10785498107586,112.80534994238813,"Randal Grichuk",10243,545341
2018,"Cody Bellinger","LAD",110.73626702156591,121.65323458625056,102.58779436828189,112.77234298631296,"Cody Bellinger",15998,641355
2018,"Enrique Hernández","LAD",78.24969190506714,120.59232736103687,100.9703955667131,112.71773635283577,"Enrique Hernandez",10472,571771
2016,"Alex Bregman","HOU",115.99684915212609,86.19115688718325,102.4211876812822,112.68187665852183,"Alex Bregman",17678,608324
2018,"Anthony Rizzo","CHC",55.756865353784654,117.29190501708916,111.40031984610515,112.67348135486893,"Anthony Rizzo",3473,519203
2016,"Michael Saunders","TOR",136.19715529657793,131.8405491923855,98.29594444408161,112.6675039442927,"Michael Saunders",9981,459431
2017,"Josh Reddick","HOU",62.61515569215349,94.54417005202292,122.73247058140714,112.65423198476054,"Josh Reddick",3892,502210
2017,"J.D. Davis","HOU",138.12166728566547,69.84111063529006,88.12983208776163,112.55984213750732,"J.D. Davis",16219,605204
2018,"Ryan Braun","MIL",88.13358020164497,84.75455309531657,100.22246663768586,112.47476265481203,"Ryan Braun",3410,460075
2018,"Teoscar Hernández","TOR",143.01793600187588,94.43427157991356,95.87743978555072,112.45443939369373,"Teoscar Hernandez",13066,606192
2018,"Michael Brantley","CLE",43.63414615073953,91.63456956328898,123.61077846620859,112.4385148405173,"Michael Brantley",4106,488726
2016,"Sandy León","BOS",112.89119810812042,101.33806024814606,120.22756648637932,112.34651395564943,"Sandy Leon",5273,506702
2016,"Andrew Benintendi","BOS",102.55588419156831,105.66938501701333,114.67860198090438,112.34651395564943,"Andrew Benintendi",17901,643217
2019,"Christian Colón","CIN",0,0,193.88744110471777,112.34108932424527,"Christian Colon",11145,518568
2019,"Robel García","CHC",200.15172197901742,98.7595753861332,80.7864336643741,112.34108932424527,"Robel Garcia",13167,596825
2019,"Chris Flexen","NYM",0,0,193.88744110471774,112.34108932424527,"Chris Flexen",13896,623167
2019,"Seth Mejias-Brean","SDP",124.76990427757684,102.60735002445449,90.48080571960999,112.34108932424527,"Seth Mejias-Brean",13905,623180
2019,"Ozzie Albies","ATL",72.98980149838663,86.8216036932029,114.51476990247392,112.34108932424527,"Ozzie Albies",16556,645277
2019,"Dennis Santana","LAD",0,0,193.88744110471774,112.34108932424527,"Dennis Santana",17878,642701
2019,"Randy Arozarena","STL",79.5634172138535,98.1461610401757,116.33246466283065,112.34108932424527,"Randy Arozarena",19290,668227
2019,"Tommy Edman","STL",79.96237426577089,51.74468109922036,117.75985663652082,112.34108932424527,"Tommy Edman",19470,669242
2020,"Ty France","- - -",101.6261725940185,77.56547311226493,124.86964151727808,112.23506042035562,"Ty France",17982,664034
2016,"Victor Martinez","DET",71.41924522261729,102.20481573188923,112.38409340368523,112.20430312055369,"Victor Martinez",393,400121
2017,"Nicky Delmonico","CHW",87.69893771458906,164.5052667384488,102.41632976656345,112.18730369787635,"Nicky Delmonico",13157,547170
2019,"Cameron Maybin","NYY",117.06227394017235,131.1760130708893,112.13103441573948,112.18620528658967,"Cameron Maybin",5223,457727
2017,"José Pirela","SDP",98.27069953447506,87.2358097972521,110.39022740113708,112.15917249326792,"Jose Pirela",5485,517369
2017,"Austin Jackson","CLE",94.5134424921695,123.21026100226948,124.05622792572832,112.15784284004533,"Austin Jackson",9848,457706
2016,"Yasmani Grandal","LAD",123.72077068708278,162.06385649007044,87.61392777542605,112.12413859769346,"Yasmani Grandal",11368,518735
2017,"Rafael Devers","BOS",111.53324635548152,89.04741668332676,110.75776194285869,112.12041927384962,"Rafael Devers",17350,646240
2020,"Colin Moran","PIT",112.520924089685,102.4629663261275,100.29574700347806,112.03577352657123,"Colin Moran",16909,592567
2018,"Kyle Schwarber","CHC",127.22951433748698,170.4182393901973,93.91593565221821,112.03216640361804,"Kyle Schwarber",16478,656941
2018,"Aaron Hicks","NYY",87.67008671746859,186.6009475225176,99.24856893000474,112.01739679841658,"Aaron Hicks",5297,543305
2018,"Jon Berti","TOR",122.36953875439995,0,106.75476323901334,112.01739679841658,"Jon Berti",12037,542932
2016,"T.J. Rivera","NYM",73.32824720637268,30.72311166767171,127.97540010846748,111.95190506975095,"T.J. Rivera",12495,608061
2018,"Jorge Soler","KCR",123.20279455150498,131.24185979537074,105.91700189631443,111.9456369336889,"Jorge Soler",14221,624585
2020,"Kevin Plawecki","BOS",66.21374324434551,62.07734672037473,140.64362423543116,111.8741954974657,"Kevin Plawecki",13807,608700
2018,"Carlos González","COL",103.91492246508629,81.80179510352565,108.94614432938153,111.84826921637776,"Carlos Gonzalez",7287,471865
2018,"Maikel Franco","PHI",61.797192731176985,69.49230086179756,106.48314066314457,111.84587748198558,"Maikel Franco",12179,596748
2016,"Neil Walker","NYM",89.39528955790806,106.12219058470241,108.0957263909415,111.84321386462959,"Neil Walker",7539,435522
2018,"Charlie Culberson","ATL",122.3469267791972,72.66998490872135,106.50773826319471,111.77479530846928,"Charlie Culberson",3298,518586
2018,"Yasmani Grandal","LAD",110.9486279766491,154.87965856884017,94.93712461583146,111.70116220733341,"Yasmani Grandal",11368,518735
2019,"Trea Turner","WSN",90.85471057906815,85.29574116514647,115.36488800119191,111.69421158202415,"Trea Turner",16252,607208
2019,"Giancarlo Stanton","NYY",145.7858876152545,196.03526419380114,113.55642901454137,111.68666881282421,"Giancarlo Stanton",4949,519317
2016,"Justin Bour","MIA",85.0322795065999,136.9938151351563,101.46621007777223,111.67202535174536,"Justin Bour",9744,571506
2019,"Nick Solak","TEX",93.9509050896383,130.6901765212713,115.51429845992445,111.6534683444931,"Nick Solak",19294,669256
2017,"Dexter Fowler","STL",97.94088487296327,142.609524607783,101.13847506190538,111.63555363983974,"Dexter Fowler",4062,451594
2017,"Wilmer Flores","NYM",71.02468730712891,52.195110067093,103.64415798711397,111.63555363983974,"Wilmer Flores",5827,527038
2018,"Andrew Benintendi","BOS",73.58833843541647,129.39108547969414,116.1580326643141,111.5199101758276,"Andrew Benintendi",17901,643217
2020,"Eugenio Suárez","CIN",125.52284237235575,140.07240688944037,81.96805776802107,111.51035315174799,"Eugenio Suarez",12552,553993
2016,"Brandon Belt","SFG",110.1339569692254,183.74453631105808,105.54428761912374,111.47683229048954,"Brandon Belt",10264,474832
2016,"Asdrúbal Cabrera","NYM",88.38726940862675,77.42080013299592,107.58776438471659,111.45768347687923,"Asdrubal Cabrera",4962,452678
2020,"Vladimir Guerrero Jr.","TOR",65.82447959830873,90.94458988413707,108.09648929805013,111.42126343708311,"Vladimir Guerrero Jr.",19611,665489
2017,"Yasiel Puig","LAD",83.53130882710671,124.79425457236053,100.46469338312576,111.37909561314542,"Yasiel Puig",14225,624577
2017,"Jake Lamb","ARI",113.97090700262227,152.27724225175524,94.95756378428632,111.37139952342363,"Jake Lamb",13329,571875
2016,"Pat Valaika","COL",205.228284115939,0,101.03321043008823,111.36268443756101,"Pat Valaika",14885,642162
2017,"Ryan Braun","MIL",85.14297176917714,99.37660113450683,102.7210115253994,111.34894114017149,"Ryan Braun",3410,460075
2020,"Jay Bruce","PHI",100.84026025395256,73.30002695662522,80.30308133214386,111.28553405649477,"Jay Bruce",9892,457803
2017,"Mark Reynolds","COL",140.5100855790002,129.32541252641857,102.29494410430935,111.27949267312987,"Mark Reynolds",7619,448602
2018,"Justin Upton","LAA",131.7518690549966,125.76707656891335,102.89917390526647,111.23678788527612,"Justin Upton",5222,457708
2017,"Austin Barnes","LAD",78.1432206121378,165.44467332273604,110.59277819073476,111.21089388879253,"Austin Barnes",12158,605131
2017,"Michael A. Taylor","WSN",150.99444239866565,74.6111480972506,103.58421326754943,111.20563477597898,"Michael A. Taylor",11489,572191
2018,"Tommy Pham","- - -",113.49043115986939,134.93822805007161,109.111393964331,111.19059688793004,"Tommy Pham",2967,502054
2017,"Andrew McCutchen","PIT",84.97061755121682,124.82425368792683,106.74928657722356,111.14831241327539,"Andrew McCutchen",9847,457705
2019,"Clint Frazier","NYY",124.45136736976417,76.50156634252559,105.095361572263,111.08758319572397,"Clint Frazier",15983,640449
2017,"Didi Gregorius","NYY",57.67185381575919,52.074512534499405,111.82444980371213,111.08433855273144,"Didi Gregorius",6012,544369
2020,"Yan Gomes","WSN",80.00841377534344,54.38105237833359,115.39448104318373,111.08134035503832,"Yan Gomes",9627,543228
2020,"Mike Moustakas","CIN",95.58171907241041,119.1045127302514,93.40820383225211,111.01866220557544,"Mike Moustakas",4892,519058
2018,"Billy McKinney","- - -",114.72144286905355,100.38439902802443,100.92362094463974,110.94159953793809,"Billy McKinney",15654,641856
2019,"Michael Conforto","NYM",105.19437917606392,146.31048134287977,99.59245605055352,110.90868920782442,"Michael Conforto",16376,624424
2016,"Matt Adams","STL",120.7363645509644,88.47379395702829,95.65837991395888,110.82107770069408,"Matt Adams",9393,571431
2020,"Derek Dietrich","TEX",117.86046356423734,132.59721325770647,81.0265375703922,110.81240409646527,"Derek Dietrich",10542,518618
2016,"Mike Zunino","SEA",163.87575689479718,136.37955118317106,80.52765717246992,110.77092261693006,"Mike Zunino",13265,572287
2017,"Scott Schebler","CIN",112.08297099680927,81.63183474462666,88.99677241613834,110.73178514349766,"Scott Schebler",12225,594988
2019,"J.T. Realmuto","PHI",94.89245658837064,78.03695639281926,106.67413085404777,110.67058968351358,"J.T. Realmuto",11739,592663
2020,"Ozzie Albies","ATL",104.70309275863184,43.49022270234297,110.03169762113185,110.6568020083774,"Ozzie Albies",16556,645277
2016,"Steve Selsky","CIN",198.57736757553712,42.86063813627623,120.44743544137249,110.63482380874339,"Steve Selsky",12957,592731
2016,"Andrew Susac","MIL",128.26767738968044,121.8144443158083,90.33557638906626,110.63482380874339,"Andrew Susac",13132,572180
2020,"Kevin Pillar","- - -",78.3466605785987,63.823326328754725,117.98600753793467,110.63209265833277,"Kevin Pillar",12434,607680
2020,"Paul Goldschmidt","STL",80.55943609774798,172.75596946767823,123.20957775623624,110.62520095266073,"Paul Goldschmidt",9218,502671
2016,"Jason Kipnis","CLE",102.7228358513678,108.74116997264112,106.9767604491221,110.61527263343262,"Jason Kipnis",9776,543401
2016,"Corey Dickerson","TBR",118.36595940524288,75.08696861576459,95.2028242181321,110.56218678221823,"Corey Dickerson",10762,572816
2017,"Aaron Hicks","NYY",87.15821514398434,167.73474583740634,103.73136375569143,110.51556599295726,"Aaron Hicks",5297,543305
2019,"Tommy La Stella","LAA",38.14957796126941,73.28421008912315,116.07278795552827,110.49963521973514,"Tommy La Stella",12371,600303
2018,"Austin Meadows","- - -",96.94341349177368,59.284870762771625,113.12090227431293,110.46229770262381,"Austin Meadows",15672,640457
2017,"Alex Bregman","HOU",72.76761290863703,104.3153965131344,110.90953684871656,110.45440620492661,"Alex Bregman",17678,608324
2020,"Brandon Crawford","SFG",105.39026366809372,83.8257152915859,103.79443575336009,110.42285548135389,"Brandon Crawford",5343,543063
2020,"Maikel Franco","KCR",65.82447959830873,72.75567212830502,114.51508404985347,110.42196968986406,"Maikel Franco",12179,596748
2016,"José Abreu","CHW",87.0618300135106,84.32264917923162,113.91384062553414,110.4020548805952,"Jose Abreu",15676,547989
2020,"Brian Anderson","MIA",124.72927384093855,103.61688052462648,103.46418092803103,110.39524978404283,"Brian Anderson",18289,605119
2016,"Héctor Sánchez","- - -",90.13823968837715,87.38167462932354,101.9498350574569,110.3695038017075,"Hector Sanchez",10289,516949
2016,"Kendrys Morales","KCR",93.99296591527471,96.8465040018366,102.32768074677882,110.35326928319324,"Kendrys Morales",8610,434778
2018,"Kris Bryant","CHC",108.51695231260494,117.03524892095754,107.38389446788486,110.32144385578182,"Kris Bryant",15429,592178
2020,"Sean Murphy","OAK",111.2458455908766,189.42458989459067,95.86976099535369,110.30064723569306,"Sean Murphy",19352,669221
2016,"Wilmer Flores","NYM",69.83887882616139,79.45210790218144,102.54706330535979,110.27444971936929,"Wilmer Flores",5827,527038
2020,"Christian Vázquez","BOS",95.76719429005556,93.54300686425262,116.66104103823275,110.24049852784974,"Christian Vazquez",9774,543877
2018,"Starling Marte","PIT",83.3650246859924,64.35570686416307,109.2704611915253,110.2244201389178,"Starling Marte",9241,516782
2019,"Jorge Polanco","MIN",72.06461485350766,100.24530509920295,116.17118046655462,110.19132847188257,"Jorge Polanco",13152,593871
2020,"Dansby Swanson","ATL",116.38965009414986,89.87979466339968,111.27942005648555,110.18989586412249,"Dansby Swanson",18314,621020
2019,"Stephen Vogt","SFG",107.83684580069229,80.6200610559802,101.8859494280566,110.13832276998541,"Stephen Vogt",5000,519390
2016,"C.J. Cron","LAA",81.58378192335476,67.24847177205643,107.84351354981148,110.13822851717707,"C.J. Cron",12546,543068
2018,"Mike Moustakas","- - -",74.72277367366902,90.25129541795818,100.06105689391612,110.13088713109434,"Mike Moustakas",4892,519058
2017,"Matt Joyce","OAK",97.54842742951361,144.04729120472902,94.86775109260026,110.11184551293054,"Matt Joyce",3353,459964
2020,"Tim Locastro","ARI",73.88803631942054,105.22512522283334,117.60634357770768,110.10278902645096,"Tim Locastro",15124,641796
2020,"Donovan Solano","SFG",83.14353970765748,53.13091251176392,132.3999836579184,109.95791698404564,"Donovan Solano",8623,456781
2018,"Jurickson Profar","TEX",67.98307718775237,109.51025239001501,101.61056891452888,109.94073852121187,"Jurickson Profar",10815,595777
2017,"Matt Chapman","OAK",132.52901039594352,116.54467599138351,91.51610150418267,109.89463222673797,"Matt Chapman",16505,656305
2017,"Adam Duvall","CIN",125.1033051308118,66.9961430818235,95.18257863194735,109.87754983242257,"Adam Duvall",10950,594807
2018,"Justin Smoak","TOR",120.51545484778437,168.32131466180198,96.71347370273264,109.79923054419348,"Justin Smoak",9054,475253
2019,"Hunter Renfroe","SDP",142.6182307309062,105.0998362872837,83.7241219426964,109.78788260571469,"Hunter Renfroe",15464,592669
2018,"Asdrúbal Cabrera","- - -",93.16553143995807,77.17094104632868,103.21107013295578,109.77510821588436,"Asdrubal Cabrera",4962,452678
2019,"Alex Dickerson","- - -",101.12929084032531,77.22553180704665,106.97238104063804,109.75853551310321,"Alex Dickerson",12649,543105
2020,"DJ Stewart","BAL",142.8156126170116,197.31728100207647,79.56867384893378,109.73306247225743,"DJ Stewart",17766,621466
2017,"Javier Báez","CHC",134.9655477412038,65.63674223491701,104.44312050603534,109.72551678085942,"Javier Baez",12979,595879
2016,"Yangervis Solarte","SDP",69.31666347630924,78.36820942361177,109.96404757739435,109.71286685550841,"Yangervis Solarte",5352,500208
2016,"Jacob Stallings","PIT",129.9779131272029,0,153.57048028373148,109.71286685550841,"Jacob Stallings",13723,607732
2016,"Mike Napoli","CLE",145.59437539972905,150.78775556239316,92.74840313705153,109.70425299879622,"Mike Napoli",3057,435063
2016,"Justin Upton","DET",138.4144021577671,99.59255162085192,95.40325126636833,109.68567534553715,"Justin Upton",5222,457708
2017,"Manny Machado","BAL",78.26894449778844,86.03615124719892,100.97960124522764,109.66544626528638,"Manny Machado",11493,592518
2017,"Elvis Andrus","TEX",68.84031973521888,65.48237612801347,115.93351189786067,109.61893176590654,"Elvis Andrus",8709,462101
2016,"Todd Frazier","CHW",118.47206473256784,119.82210233540498,87.56078032668397,109.56641366767212,"Todd Frazier",785,453943
2018,"José Martínez","STL",81.69798361070856,92.54132533677291,120.28991922276866,109.54815723953008,"Jose Martinez",7996,500874
2018,"Johan Camargo","ATL",95.52619500338778,108.45024485374384,107.01273190244451,109.54041646884842,"Johan Camargo",14950,622666
2017,"Corey Seager","LAD",101.75012777620928,121.47972519337085,112.88885589036775,109.47851550538287,"Corey Seager",13624,608369
2020,"Anderson Tejeda","TEX",163.9987894892244,28.70069443405,104.34417460829741,109.44044102318901,"Anderson Tejeda",19909,660731
2017,"Pedro Florimón","PHI",155.4705179724315,68.0478871104366,133.108216075543,109.38626878200739,"Pedro Florimon",8385,465753
2019,"Wilmer Flores","ARI",49.762031753895826,59.40425480208171,122.91732112391351,109.37358866500075,"Wilmer Flores",5827,527038
2018,"Adam Frazier","PIT",69.785181927761,91.80090868545233,109.05320603580002,109.31943780857598,"Adam Frazier",15223,624428
2020,"Justin Turner","LAD",64.29767066109268,110.9373460752391,124.42751143380416,109.20820408744021,"Justin Turner",5235,457759
2016,"Curtis Granderson","NYM",100.10147361788833,135.28523652766933,90.87427475906755,109.13770114687975,"Curtis Granderson",4747,434158
2019,"Kurt Suzuki","WSN",53.29976490746061,73.0537773410499,102.48336161598657,109.13134375449386,"Kurt Suzuki",8259,435559
2016,"Miguel Sanó","MIN",174.06737744781893,136.02531846934085,91.55156704618041,109.05581497314142,"Miguel Sano",12164,593934
2020,"Kevan Smith","TBR",121.84822352102695,145.39168079652882,106.29287744660812,109.0251073068185,"Kevan Smith",12284,607345
2020,"Derek Fisher","TOR",118.72391016216939,198.32916459072612,93.00626755983964,109.0251073068185,"Derek Fisher",16192,605233
2016,"José Ramírez","CLE",48.563032171729894,88.77596304076589,120.99689186514662,108.98606059544966,"Jose Ramirez",13510,608070
2018,"Daniel Murphy","- - -",52.81811339395275,63.49134481836485,117.74300584719246,108.91029449755962,"Daniel Murphy",4316,502517
2020,"Christian Walker","ARI",89.04789776242187,84.33165908382612,109.81087706284134,108.90327483926036,"Christian Walker",13419,572233
2016,"Matt Joyce","PIT",111.45716933434598,233.02729139079332,93.07301819089886,108.89867129084685,"Matt Joyce",3353,459964
2019,"José Ramírez","CLE",59.71303876125491,112.84686791881735,100.57102792118458,108.89809782526618,"Jose Ramirez",13510,608070
2020,"Alex Bregman","HOU",60.801032603994706,147.33023658468161,99.60615221486039,108.87241109466498,"Alex Bregman",17678,608324
2016,"Gregory Polanco","PIT",98.81199978223492,104.48649593525073,99.07772916577176,108.85039112495578,"Gregory Polanco",12907,570256
2018,"Matt Olson","OAK",113.33087948020611,127.761962326297,98.70214120346998,108.84449018741896,"Matt Olson",14344,621566
2016,"Gorkys Hernández","SFG",94.06296361406585,60.90722157928553,99.53642230658585,108.84212974606974,"Gorkys Hernandez",4146,491676
2020,"Jacob Nottingham","MIL",160.2862164916867,99.86643827520909,76.0766036235522,108.8125221094363,"Jacob Nottingham",16448,641924
2017,"Howie Kendrick","- - -",96.93633342357398,73.20920410357301,120.45202503759734,108.73418978571381,"Howie Kendrick",4229,435062
2020,"Jackie Bradley Jr.","BOS",93.10899002040888,117.11735380668576,116.44913408283557,108.69892900438032,"Jackie Bradley Jr.",12984,598265
2020,"Franmil Reyes","CLE",120.51529281532379,110.03918086079936,113.21954581514741,108.69293858870633,"Franmil Reyes",14566,614177
2019,"Ryan LaMarre","MIN",84.10724280449018,135.7167214554171,85.67556657623547,108.67263580410264,"Ryan LaMarre",10700,534606
2018,"Aledmys Díaz","TOR",62.94450820474313,61.296667526916806,105.30016646749154,108.64246521175586,"Aledmys Diaz",15937,649557
2020,"Jesús Aguilar","MIA",80.14310824584335,114.84640423220196,112.22647882799744,108.60205297220016,"Jesus Aguilar",11342,542583
2018,"Lonnie Chisenhall","CLE",57.964518284891696,101.4410765321259,128.67761655429175,108.58829287847493,"Lonnie Chisenhall",7571,502082
2018,"Evan Gattis","HOU",102.7659927454571,88.14239829451485,90.492367081891,108.51808197430992,"Evan Gattis",11003,594828
2018,"Elias Díaz","PIT",66.92836768597743,84.47557810884904,112.59389456648645,108.4578068628365,"Elias Diaz",11680,553869
2019,"Corey Seager","LAD",82.87243161920946,91.7965941653217,105.46842396389351,108.43557067655524,"Corey Seager",13624,608369
2018,"Ozzie Albies","ATL",78.60169257806847,58.64595195140804,102.99081582664502,108.43100725840324,"Ozzie Albies",16556,645277
2019,"Christian Vázquez","BOS",84.78526658122108,74.50092570129948,108.747534301098,108.42667744212844,"Christian Vazquez",9774,543877
2020,"Tommy La Stella","- - -",22.154222286169805,130.85251290879296,115.57994619867638,108.38939231411642,"Tommy La Stella",12371,600303
2018,"Mark Trumbo","BAL",111.51693293536422,80.75616440623233,104.32851863814167,108.3804683621092,"Mark Trumbo",6876,444432
2016,"Chris Davis","BAL",159.41348372048952,165.00314325904327,85.78346338496894,108.37667237557864,"Chris Davis",9272,448801
2018,"Jose Altuve","HOU",60.52082774542499,110.60718363658914,126.69631313058454,108.33143114634211,"Jose Altuve",5417,514888
2016,"Wil Myers","SDP",115.36501168020476,116.40847771171406,99.34651244355256,108.3260836778603,"Wil Myers",10047,571976
